timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,actuator_on,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1753076622.3015947,0.531086802482605,0.3603336811065674,-0.5865883827209473,83.5828944026236,-2.290350488716731,-14.519963055306695,0,-43.4775,-3.2475,51.5944,149.895,1.14,-31.3995,-1.185,14.535,-64.3236,151.9575,11.955,-47.19,-68.67,-0.9525,-50.215,13.2975,39.9825,-30.9518,157.8375,-64.0425,-55.6237,32.43,-1.2525,16.6012,9.1425,-33.3525,102.366,52.6875,-86.31,-27.1887,112.2075,2.5725,-3.9688,91.0425,-7.38,46.3672,-1.545,6.0675,-51.0015,79.0575,18.1725,26.378,73.6875,-22.89,-38.0787,-0.915,16.335,-66.7678,-37.215,-3.0,-19.5415,-18.315,35.8125,-2.3716,33.7875,55.5225,59.895,-2.7075,49.05,-64.6866,-32.1375,-3.4425,11.8459,-0.87,-2.55,32.67,-24.3375,-0.51,9.2081,-5.9025,14.37,-59.0964
1753076622.665226,0.48465895652770996,0.315449595451355,-0.5418243408203125,78.38781105323135,10.34382669811041,-16.738233112859543,0,33.3225,-3.0975,-11.3256,14.895,-1.11,55.4785,75.915,19.335,-24.6356,71.2575,-6.645,-6.776,77.73,17.9475,-65.703,-64.2525,15.9825,31.0002,-72.5625,-68.8425,-56.3497,109.23,-20.1525,-9.2928,78.1425,-71.9025,24.926,137.7375,-86.31,-29.1247,-0.5925,304.3725,-3.9688,-4.9575,-41.13,13.4552,161.055,304.1175,-8.4095,-2.5425,306.4725,-58.806,-2.8125,-20.49,24.1153,-3.015,-2.715,-0.9438,-36.465,-3.0,-19.5415,3.285,55.0125,-2.3716,4.3875,8.2725,-1.573,81.2925,-1.35,31.6294,83.3625,-2.2425,11.8459,120.93,73.95,-1.936,68.0625,-2.76,12.3541,82.8975,-2.43,-28.8464
1753076623.0292764,0.484183132648468,0.32275646924972534,-0.4376719295978546,83.12199796723435,-3.246006992994216,-17.73858623039517,0,108.0225,35.1525,-11.3256,-4.305,15.84,-35.5135,-78.585,74.535,-48.8356,-2.6925,74.355,-6.776,-77.07,8.6475,-3.751,23.3475,-3.2175,-61.6858,-28.4625,3.1575,-56.5917,-44.22,37.1475,-17.2788,-41.8575,7.1475,-5.324,-25.1625,297.69,9.5953,1.8075,304.5225,58.4672,-2.5575,-44.73,54.1112,-3.795,15.9675,-20.0255,71.8575,3.7725,-4.598,55.0875,-25.29,27.7453,73.785,3.285,-3.8478,-15.615,-3.15,-18.5735,-18.315,-1.6875,-2.3716,81.1875,35.8725,184.283,4.4925,3.75,-64.2026,-41.7375,33.7575,503.5899,-23.07,17.25,-5.082,-47.1375,8.04,-2.8919,-5.9025,16.77,-62.9684
1753076623.3922634,0.492425799369812,0.43202900886535645,-0.5971120595932007,87.57355981754773,-15.279572800320631,-16.426764873299692,0,185.4225,3.2025,-33.5896,-4.305,44.34,34.1825,-77.385,-2.265,-33.1056,78.7575,147.255,24.684,-72.57,-1.2525,-44.891,12.5475,-2.9175,32.9362,4.2375,-73.6425,-56.5917,-41.97,-39.6525,44.6732,-56.2575,-66.9525,-3.63,-23.0625,-85.71,-28.8827,7.2075,-2.8275,-3.0008,5.8425,-45.33,-2.0328,-3.945,-3.2325,72.9025,71.8575,-1.0275,-66.55,74.8875,136.11,-21.6227,-2.415,-2.865,-64.8318,6.585,-3.15,13.3705,-18.315,7.0125,260.9244,33.4875,7.6725,28.919,-5.1075,-1.05,-26.4506,35.2125,2.5575,5.0699,54.03,-3.15,18.15,29.9625,25.89,18.1621,71.1975,7.17,-32.9604
1753076623.757166,0.5682340860366821,0.4110450744628906,-0.6757822036743164,81.33899617609232,-4.4010833692374485,-14.64199436467118,0,30.9225,6.3525,25.4584,149.595,-3.66,-35.0295,7.515,37.335,-95.2996,147.3075,32.955,-56.144,-78.27,-1.2525,-34.727,-64.2525,-3.2175,-46.4398,81.0375,-73.0425,-56.5917,-37.17,-39.6525,-17.2788,18.1425,-70.5525,71.39,-5.6625,-67.11,-29.1247,73.9575,16.3725,31.8472,74.2425,-45.93,44.4312,72.855,-3.5325,-51.0015,-0.1425,-1.0275,10.89,16.2375,51.51,-38.0787,1.635,-2.865,26.1602,-34.215,-2.55,-19.5415,-8.415,-1.3875,30.5404,-3.4125,16.6725,28.919,-2.7075,-1.35,31.6294,37.4625,-4.6425,-3.6421,-22.47,-2.85,29.766,-36.7875,-2.91,-2.1659,22.8975,-0.03,-1.9844
1753076624.1177025,0.6352239847183228,0.3232179880142212,-0.5874392986297607,84.67592327931874,-0.17984898753968193,-13.369634482044063,0,-45.2775,6.2025,-10.8416,-4.305,-3.66,34.1825,74.715,6.285,-89.4916,3.4575,2.805,20.57,-49.62,10.7475,-3.751,12.8475,0.2325,0.0242,4.2375,-71.2425,13.1043,-34.77,-36.6525,76.1332,-79.6575,-64.8525,55.902,-15.4125,-9.51,-29.1247,-2.9925,-2.8275,34.7512,5.2425,35.67,15.3912,-3.945,78.3675,11.4345,4.6575,-1.0275,18.634,7.6875,51.51,23.8733,-3.315,6.735,10.6722,0.885,-3.15,-5.9895,20.085,-0.0375,-1.8876,14.5875,8.2725,29.887,14.0925,3.6,-2.2506,16.1625,0.1575,-3.1581,44.13,16.05,-2.178,15.2625,16.29,4.6101,13.2975,-2.43,-1.9844
1753076624.4812398,0.5459927320480347,0.29259586334228516,-0.5375714302062988,88.64590377298563,9.454809322138736,-9.509641014374031,0,-45.8775,7.1025,-40.1236,5.295,-3.66,1.2705,-78.885,-4.665,-95.2996,4.6575,-3.645,-6.776,-1.77,3.5475,27.225,31.7475,-3.2175,0.9922,9.0375,-73.6425,36.3363,-44.37,-30.0525,44.6732,-3.1575,-59.3025,25.168,-25.4625,-86.31,-29.1247,83.4075,74.5725,34.9932,-4.3575,-44.73,-1.0648,1.755,75.3675,-47.1295,74.4075,13.6725,-4.114,73.6875,56.31,23.8733,-3.315,1.935,-4.8158,-37.215,35.55,-19.2995,-8.415,36.1125,69.2604,13.9875,-1.3275,2.057,90.8925,-1.35,27.7574,55.7625,33.9075,-2.6741,73.08,35.85,24.926,58.4625,-2.91,-2.1659,-5.9025,-2.43,31.4116
1753076624.8439744,0.4642524719238281,0.28874218463897705,-0.5288692712783813,85.92233031813497,11.453891127966234,-5.498953544898953,0,35.7225,-3.2475,-42.3016,72.495,-3.66,26.4385,-78.885,4.935,5.3724,-5.8425,-4.695,-2.662,-68.37,-1.2525,6.171,12.5475,-2.9175,31.0002,6.6375,-73.6425,-56.5917,32.73,-39.6525,-12.4388,-3.4575,-66.6525,-3.872,-25.3125,302.49,-29.1247,73.8075,381.1725,-3.9688,-4.3575,-30.33,-17.5208,-3.795,304.2675,-12.2815,-4.3425,310.9725,-66.55,-3.1125,61.26,-3.2307,-3.165,-2.865,-32.8878,0.585,1.65,-11.7975,-17.715,37.0125,-2.3716,4.3875,-2.5275,-56.265,-5.1075,18.45,-34.1946,-3.0375,-4.4925,27.3339,-20.67,-3.15,-6.05,-42.3375,6.84,18.6461,-2.9025,8.67,-1.9844
1753076625.2066693,0.4607070982456207,0.2924843430519104,-0.5355769395828247,89.01283272584166,13.191881704648615,0.2920244761694371,0,30.9225,-0.9975,-9.3896,72.645,-3.66,65.4005,-72.735,-4.215,-95.0576,-1.6425,-7.245,-37.752,-1.77,-0.9525,-1.573,13.7475,-3.2175,31.0002,-72.5625,-73.6425,-56.5917,-41.97,-38.4525,54.3532,-70.0575,-71.9025,-5.566,-25.4625,224.49,40.5713,-1.7925,304.3725,27.0072,-4.9575,-30.63,-17.5208,-3.945,323.4675,-35.5135,-4.6425,310.9725,-0.726,-1.3125,-6.09,24.3573,-3.315,-1.515,-4.8158,-37.365,-3.15,11.9185,-18.315,-2.1375,-0.4356,-5.2125,0.4725,5.687,-0.3075,8.25,4.5254,-3.3375,34.9575,12.3299,-22.47,1.65,26.862,-35.1375,4.29,-3.1339,-5.9025,-2.43,5.7596
1753076625.5692768,0.4459701478481293,0.2988393306732178,-0.544302225112915,86.98478981295266,16.35763767462797,-0.4703471702849226,0,32.1225,-2.4975,-38.4296,72.645,-2.46,-35.5135,-73.485,-4.665,-59.7256,0.3075,6.105,1.936,-78.57,-1.2525,-3.751,17.3475,-2.6175,0.2662,5.4375,-73.6425,-56.5917,-44.37,-39.6525,44.6732,-80.2575,-71.6025,9.438,-25.4625,220.89,63.8033,1.8075,304.6725,27.0072,7.0425,-44.13,13.4552,0.855,308.4675,10.9505,-4.9425,306.1725,-3.146,1.9875,-20.49,-30.3347,-3.315,-1.965,-58.7818,-37.215,-2.85,-11.7975,-15.315,46.3125,-1.8876,-2.5125,2.2725,-56.023,-0.3075,3.75,-26.2086,-36.9375,33.7575,29.2699,-23.07,44.85,25.168,-45.9375,6.69,-3.1339,-5.9025,-2.43,1.8876
1753076625.933701,0.44834187626838684,0.3110652565956116,-0.4373726546764374,92.32757418392367,8.814366010587168,1.8351167776609418,0,40.5225,35.0025,-9.3896,73.095,-3.51,57.4145,-71.685,-4.515,-31.4116,0.9075,12.105,-37.752,-1.47,8.9475,-3.751,12.5475,-2.6175,0.0242,-72.5625,-73.3425,36.3363,32.43,-30.0525,67.9052,150.1425,-72.0525,9.438,210.0375,231.09,-29.1247,-1.7925,309.1725,27.0072,-4.9575,-45.93,44.4312,149.955,313.8675,-20.0255,71.8575,306.3225,-56.87,73.6875,-5.49,-38.0787,1.935,1.935,-0.9438,1.785,25.8,11.4345,-8.715,74.5125,28.8464,-0.4125,-0.1275,-64.009,-4.9575,37.05,12.2694,-15.3375,33.7575,615.8779,5.73,150.45,-5.566,-47.1375,150.69,12.3541,-4.7025,31.17,-63.6944
1753076626.2972732,0.45565730333328247,0.30377793312072754,-0.2662016451358795,95.45781826030513,-4.251539242282977,0.6090230456963703,0,-19.7775,-3.3975,-42.3016,-4.305,34.74,-27.7695,-74.085,44.535,-32.8636,-78.4425,69.555,-95.832,-78.42,39.5475,-50.215,-63.8025,-2.0175,31.0002,-50.9625,-73.0425,-54.1717,157.23,-38.1525,17.5692,111.7425,-72.0525,-6.05,-20.6625,-43.11,-28.6407,6.6075,54.7725,11.5192,-2.5575,-45.63,-9.2928,7.005,-3.5325,-51.0015,1.3575,1.3725,-2.662,-1.9125,133.11,39.3613,-3.315,150.735,181.2822,-37.815,-595.5001,19.1785,-18.315,-616.9876,245.4364,-5.2125,-566.0776,-32.791,-4.5075,-462.15,-53.5546,1.4625,-465.4425,-3.6421,-8.37,-444.6,-6.05,-8.4375,-444.51,74.3061,23.4975,153.57,5.7596
1753076626.66196,0.4662639796733856,0.29046934843063354,-0.21693584322929382,93.8943707776615,-5.814347418537285,-2.148066533998802,0,59.7225,-0.8475,-3.5816,-4.155,304.74,-31.6415,-78.885,36.285,59.5804,-78.1425,341.505,55.176,-77.67,306.5475,85.305,-54.6525,308.7825,61.9762,-53.3625,-34.0425,75.0563,-44.37,-39.6525,-17.0368,-75.3075,-72.0525,-5.566,-25.4625,-86.31,32.8273,-2.6925,23.5725,243.8392,-3.7575,126.87,-17.5208,-3.945,-2.7825,197.7745,-4.9425,-1.0275,-41.866,-0.7125,149.91,23.8733,25.635,160.335,-4.8158,-37.815,-459.15,-19.5415,-18.315,-453.7875,13.1164,-5.0625,-444.1275,-2.057,-2.4075,-538.95,-2.9766,-41.7375,-463.0425,-1.4641,8.13,-385.65,-4.114,-35.1375,-463.56,70.4341,-5.6025,163.17,-63.9364
1753076627.0252976,0.45702359080314636,0.3594591021537781,-0.329477459192276,87.61007365090731,-4.807013496546477,-0.8569700480105272,0,-6.2775,75.8025,-26.3296,6.495,-3.66,-35.2715,-0.885,5.535,-2.3716,18.6075,166.155,13.31,-77.37,157.1475,-65.703,-64.2525,-0.0675,31.0002,-52.1625,-73.6425,20.8483,-44.37,124.7475,-10.7448,-80.1075,81.5475,1.694,12.9375,-83.91,33.5533,25.8075,16.3725,-3.0008,-2.2575,107.67,45.1572,-3.345,39.6675,-51.0015,-3.7425,19.3725,-66.066,-2.9625,147.96,23.8733,-3.315,153.135,20.3522,-36.615,-463.35,42.4105,-18.315,-444.1875,-2.3716,-4.6125,-452.5275,-62.799,4.4925,-538.95,12.2694,-39.0375,-460.6425,-3.6421,-12.87,-461.55,9.438,-44.5875,-458.91,-2.1659,3.6975,161.37,-63.9364
1753076627.3895326,0.3814150393009186,0.5118412375450134,-0.6107802391052246,85.57771222101849,-3.9787479187150225,-1.4405800276900815,0,93.3225,-0.6975,-34.5576,-4.305,-3.06,-35.5135,-40.485,74.535,28.6044,-44.6925,242.355,-43.56,-76.17,152.6475,58.201,-64.1025,303.9825,61.9762,-72.5625,-73.6425,67.3123,-44.37,-39.6525,-17.0368,-79.6575,-52.8525,-6.05,-12.2625,-86.31,-12.6687,-2.5425,0.7725,243.8392,-3.6075,-45.93,-17.5208,-3.945,6.0675,260.6945,3.6075,4.0725,-66.308,-0.7125,-25.29,-34.2067,-0.915,-2.865,-66.7678,-37.815,-386.85,-15.6695,8.085,-458.5875,5.3724,-5.2125,-463.3275,-62.073,-2.5575,-442.35,-64.6866,-36.9375,-461.8425,-3.6421,1.23,-463.65,71.39,-47.1375,-425.31,-2.8919,18.0975,-2.43,-62.0004
1753076627.75359,0.3463202714920044,0.5988709926605225,-0.796343207359314,93.26904830227406,-3.456390987005557,-1.5427538859046823,0,-43.4775,35.0025,-42.3016,-4.305,304.74,-34.5455,38.715,14.535,-95.2996,-73.6425,332.355,-94.864,-77.37,317.0475,-64.977,-49.5525,308.7825,-60.9598,-72.5625,-73.6425,-37.2317,-25.17,-10.8525,16.1172,-80.1075,-72.0525,-5.808,-23.0625,-85.56,1.8513,16.3575,-2.8275,244.3232,-4.9575,-45.93,1.8392,-0.195,-2.3325,212.2945,-4.9425,18.1725,-66.55,-0.7125,-20.49,-32.0287,7.185,-2.865,-66.7678,-37.815,-420.75,-18.5735,-18.165,-462.1875,90.5564,-5.2125,-463.3275,-63.767,-4.8075,-462.15,-55.4906,-41.7375,-465.4425,19.5899,-18.27,-387.15,1.936,-8.7375,-422.91,1.7061,-4.4025,-2.43,-63.9364
1753076628.1173015,0.3334459662437439,0.6719114780426025,-0.9300597906112671,93.31953428180056,2.3061014797055353,-5.188735621821474,0,-44.6775,83.0025,4.1624,-4.305,49.44,-35.5135,-74.085,42.885,28.6044,-80.2425,338.355,-53.24,-78.57,347.9475,-49.247,-64.2525,73.7325,62.9442,-67.4625,-57.4425,-56.5917,-44.37,37.1475,-13.4068,-73.0575,-68.4525,9.438,-22.9125,-81.51,-29.1247,6.6075,-2.8275,1.8392,-2.5575,-34.38,-1.5488,-3.645,-1.7325,-51.0015,-4.7925,3.7725,-51.062,11.2875,-19.89,-37.1107,-3.315,6.735,-66.7678,-31.665,-444.75,-19.0575,-17.115,-554.5875,96.3644,-5.2125,-458.5275,5.687,-4.9575,-400.65,-64.9286,-41.7375,-465.4425,59.5199,-20.67,-387.15,-6.05,-46.8375,-2.91,-2.1659,-5.9025,4.77,-63.9364
1753076628.4811277,0.40209531784057617,0.5743886232376099,-0.7662866115570068,91.88425570554288,-1.5300399572095025,-3.1925161559776827,0,122.1225,73.4025,-7.4536,-3.555,-3.66,-35.5135,-78.885,82.335,-94.3316,-80.8425,391.155,0.968,-78.57,315.5475,-3.509,-59.4525,-3.2175,47.4562,-72.4125,3.1575,6.3283,-44.37,-39.6525,61.1292,-41.8575,-67.2525,-2.178,-25.4625,-86.16,-29.1247,-2.9925,0.1725,27.0072,34.1925,-45.93,0.3872,44.055,73.2675,11.4345,-4.9425,8.5725,-65.34,6.6375,-25.29,25.8093,-2.115,-2.865,10.6722,-33.015,-538.35,66.1265,-18.315,-614.4376,-1.8876,4.9875,0.0225,-63.767,-3.4575,-385.35,-2.4926,-41.7375,-436.4925,58.7939,-18.27,-386.85,-6.05,-37.5375,-2.91,12.3541,-5.7525,-2.43,1.8876
1753076628.8440433,0.4224873483181,0.5755155682563782,-0.7539626359939575,88.71923649189071,-1.9350388364562772,-0.2714124760238215,0,107.7225,6.9525,-3.5816,-4.305,73.14,-35.5135,-78.285,72.135,-1.4036,73.0575,362.805,0.968,-78.57,-1.2525,-1.815,-64.2525,75.9825,32.9362,-71.3625,-33.8925,16.9763,-44.37,29.0475,44.6732,-75.4575,-72.0525,-6.05,-20.6625,-85.71,48.3153,-2.6925,-2.8275,-0.0968,-4.9575,-45.93,-17.5208,34.455,-3.5325,11.4345,34.8075,-1.0275,-3.146,-3.1125,-15.69,25.0833,47.085,-2.865,2.9282,-37.515,-537.15,50.1545,-18.315,-530.5875,60.0644,-5.2125,2.2725,-64.009,16.4925,-384.75,4.5254,-1.3875,0.1575,-3.6421,-22.92,-540.7501,-6.05,-47.1375,-1.71,60.7541,-5.9025,-2.43,-1.9844
1753076629.2070658,0.496923565864563,0.5188330411911011,-0.6750688552856445,86.78267996677526,0.12124405902665167,1.1075210002884477,0,69.3225,-3.3975,-9.3896,149.295,-3.66,-31.6415,42.315,-4.065,-2.1296,72.7575,370.755,-1.452,7.98,346.7475,-3.751,-44.7525,305.1825,40.6802,-61.7625,-73.6425,5.8443,-2.37,-30.0525,44.6732,-32.2575,-70.8525,-5.082,-25.3125,-85.11,63.8033,40.2075,-0.4275,27.0072,33.4425,30.87,-7.8408,-2.745,73.4175,18.9365,-4.9425,3.9225,-4.598,-3.1125,-18.09,23.8733,-0.915,-2.865,-4.5738,-37.815,-0.3,42.4105,32.085,-2.5875,98.3004,-5.2125,7.3725,28.919,-3.9075,10.65,-2.7346,-39.3375,-4.4925,-3.4001,2.13,-3.15,55.902,-8.7375,-2.91,4.8521,-4.7025,0.12,15.4396
1753076629.5689144,0.5563517808914185,0.4455851912498474,-0.5628467798233032,83.30184031709007,-0.7162839173102341,1.9998508700086304,0,108.9225,-2.7975,19.6504,151.695,-0.66,58.3825,7.515,-3.915,-33.3476,76.3575,-6.495,-6.292,-1.77,-1.2525,-3.267,-39.3525,-3.2175,31.0002,-34.1625,-73.6425,5.3603,-2.97,-39.6525,44.6732,-39.4575,-72.0525,-6.05,-17.6625,-85.11,-29.1247,-2.3925,-2.8275,-3.7268,-4.8075,30.87,-2.0328,34.455,-3.5325,10.9505,-2.5425,8.5725,-3.63,-0.7125,-13.29,-7.1027,13.785,-2.565,-0.9438,-34.215,6.45,42.4105,24.885,-2.4375,59.5804,-5.2125,2.2725,-2.057,34.4925,-1.35,0.1694,-41.7375,4.9575,0.2299,-21.87,-3.15,-4.114,-47.1375,-2.91,12.3541,-3.5025,7.47,-1.9844
1753076629.932412,0.698570966720581,0.24530839920043945,-0.38139650225639343,86.2834450578037,19.067815080531144,-5.291100610563183,0,107.8725,-0.6975,-11.3256,-4.305,-1.26,-33.3355,-78.885,-3.465,2.4684,72.7575,3.405,-6.776,-78.27,-1.2525,-3.751,99.0975,-3.2175,31.0002,81.0375,-63.8925,9.7163,-44.37,-34.7025,75.6492,-41.5575,4.7475,-5.566,-20.6625,-9.51,32.8273,-2.9925,-2.6775,-3.9688,19.3425,30.87,44.4312,17.955,73.2675,20.6305,14.2575,10.9725,-65.582,-0.7125,51.81,31.6173,-0.915,-2.865,2.9282,-37.815,-0.75,-19.2995,-18.315,7.0125,75.0684,-0.4125,-2.3775,-0.121,-4.9575,1.05,4.5254,-40.5375,4.9575,-2.6741,-23.07,6.45,1.694,-45.7875,-2.61,-3.1339,0.0975,-2.43,29.7176
1753076630.2952375,0.5953667759895325,0.2657725214958191,-0.44647839665412903,87.23233291406011,26.332222949240983,-1.9737572634387883,0,-41.0775,1.4025,-36.4936,150.645,-3.66,-4.5375,75.015,-4.665,-95.2996,71.5575,-2.445,4.84,-78.57,-1.1025,-65.703,-64.2525,-3.0675,38.9862,81.0375,-65.8425,11.4103,-44.37,-39.5025,76.6172,-3.4575,4.7475,55.902,-22.9125,-85.71,-29.1247,-2.9925,83.5725,-3.9688,73.1925,-45.93,13.4552,-0.345,73.4175,-20.0255,-4.9425,85.3725,-4.598,73.6875,71.46,-22.5907,76.335,7.035,-0.9438,-27.465,-3.15,11.4345,-8.715,-1.3875,0.0484,-5.2125,4.6725,30.855,-5.1075,-1.35,4.5254,54.2625,33.7575,-3.1581,-20.22,44.85,24.926,-42.3375,-2.91,-2.6499,-5.9025,-2.43,-63.9364
1753076630.6588519,0.4993410110473633,0.31041663885116577,-0.38771852850914,87.6135162282797,16.687818046501125,-0.2708558344450343,0,108.0225,111.8025,-7.4536,-4.305,8.34,44.1045,-2.085,-4.065,-33.3476,72.7575,-6.945,6.292,-78.57,-0.6525,11.979,-64.2525,-3.2175,39.7122,81.0375,-54.1425,42.3863,42.78,-39.6525,75.6492,73.4925,-56.4525,-6.05,128.4375,230.49,-21.1387,73.8075,304.9725,-2.0328,72.4425,-45.78,-17.5208,72.855,303.6675,-0.6655,86.2575,306.1725,-3.146,74.8875,51.51,54.8493,-3.165,74.535,-66.7678,-36.465,92.85,-19.5415,-18.165,84.1125,-0.4356,-2.8125,35.8725,61.831,-5.1075,39.45,-3.2186,39.8625,4.9575,496.3299,54.18,-3.15,-6.05,-46.9875,117.09,-2.6499,-5.3025,113.97,-56.1924
1753076631.0231798,0.49881425499916077,0.33863526582717896,-0.35185155272483826,91.62842114414583,2.6522308395642678,-0.5729306405038245,0,129.3225,35.0025,205.7484,149.295,112.74,-35.5135,-78.885,52.935,-95.2996,81.7575,120.705,-92.686,-67.77,-1.2525,59.653,-64.2525,-3.2175,-60.9598,-72.5625,-73.6425,-48.8477,-24.87,-36.0525,106.6252,-80.2575,-72.0525,-5.808,-25.4625,-86.31,-21.3807,-2.8425,153.4725,119.9352,14.5425,107.67,-17.5208,-3.795,-3.5325,72.9025,-4.3425,-0.4275,-66.55,2.7375,128.91,-38.0787,-2.115,151.335,-66.7678,-37.815,-439.95,-15.6695,-15.915,-444.1875,245.4364,-4.9125,-2.5275,-56.265,-4.9575,-610.95,-33.9526,-40.5375,-436.3425,0.4719,-23.07,-3.15,249.502,-8.2875,16.29,244.9161,-3.5025,189.57,186.2916
1753076631.3873057,0.5145580172538757,0.3590390086174011,-0.4509723484516144,90.0185755599847,4.884370966052061,-3.8825559856608143,0,-45.8775,-3.3975,-25.3616,149.895,191.94,212.2945,-78.885,33.735,-64.0816,-77.8425,496.755,167.464,-77.97,466.7475,191.301,-63.6525,188.7825,0.9922,-72.5625,-54.4425,5.3603,-44.37,152.4975,230.7712,-80.2575,81.5475,-5.082,-23.0625,-86.31,218.6833,1.8075,198.7725,305.7912,33.4425,146.07,-17.5208,35.955,34.8675,196.8065,33.4575,192.1725,185.13,44.8875,13.41,211.6653,-3.315,189.135,-47.4078,-23.415,-463.95,-19.2995,0.885,-424.6875,245.4364,-5.2125,0.0225,21.175,34.4925,-594.75,8.3974,-41.7375,-416.6925,-3.1581,34.53,25.95,251.438,-8.4375,-2.91,-3.1339,-5.9025,175.47,-63.9364
1753076631.7519686,0.4983833134174347,0.3009738326072693,-0.42696186900138855,87.97693214386526,30.61003617422218,-6.19590305624792,0,117.3225,39.8025,-11.3256,149.295,151.14,-35.5135,47.715,-4.515,13.1164,188.5575,12.255,-14.52,-39.87,-1.2525,-3.751,12.8475,44.7825,-59.9918,81.0375,-70.0425,-48.8477,54.18,-38.4525,-17.2788,-80.2575,-69.9525,-6.05,-24.8625,-67.11,-28.1567,1.8075,6.7725,-2.0328,150.1425,-45.78,-17.5208,1.005,1.2675,11.9185,-4.3425,-1.0275,-35.574,16.2375,-22.89,-7.1027,150.285,-2.865,-59.0238,115.785,-0.75,12.4025,135.285,-0.1875,7.3084,153.7875,-2.5275,-32.065,148.4925,-1.35,66.7194,113.6625,54.1575,616.3619,-23.07,-2.55,120.758,126.2625,1.89,78.1781,147.6975,-2.13,6.7276
