timestamp,tracker_pos_x,tracker_pos_y,tracker_pos_z,tracker_rot_roll,tracker_rot_pitch,tracker_rot_yaw,actuator_on,S_70_0_x,S_70_0_y,S_70_0_z,S_70_1_x,S_70_1_y,S_70_1_z,S_70_2_x,S_70_2_y,S_70_2_z,S_70_3_x,S_70_3_y,S_70_3_z,S_70_4_x,S_70_4_y,S_70_4_z,S_70_5_x,S_70_5_y,S_70_5_z,S_70_6_x,S_70_6_y,S_70_6_z,S_70_7_x,S_70_7_y,S_70_7_z,S_71_0_x,S_71_0_y,S_71_0_z,S_71_1_x,S_71_1_y,S_71_1_z,S_71_2_x,S_71_2_y,S_71_2_z,S_71_3_x,S_71_3_y,S_71_3_z,S_71_4_x,S_71_4_y,S_71_4_z,S_71_5_x,S_71_5_y,S_71_5_z,S_71_6_x,S_71_6_y,S_71_6_z,S_71_7_x,S_71_7_y,S_71_7_z,S_72_0_x,S_72_0_y,S_72_0_z,S_72_1_x,S_72_1_y,S_72_1_z,S_72_2_x,S_72_2_y,S_72_2_z,S_72_3_x,S_72_3_y,S_72_3_z,S_72_4_x,S_72_4_y,S_72_4_z,S_72_5_x,S_72_5_y,S_72_5_z,S_72_6_x,S_72_6_y,S_72_6_z,S_72_7_x,S_72_7_y,S_72_7_z
1753076632.1161618,0.5641966462135315,0.2815632224082947,-0.33868399262428284,88.87979066535155,19.06433700849584,-3.2024559542978173,0,-26.3775,-0.9975,-41.8176,-4.305,-1.26,-35.2715,-78.885,-4.665,-95.2996,83.5575,73.755,1.936,-73.77,-1.2525,-3.751,-64.2525,35.1825,-40.3898,-67.7625,-34.0425,-56.5917,-36.57,-39.6525,-17.2788,-3.4575,-62.4525,-5.082,-20.6625,-86.01,-29.1247,16.8075,21.1725,-3.7268,18.2925,-45.78,107.5932,34.455,39.9675,-27.7695,40.8075,-0.4275,-64.614,35.4375,-25.29,-38.0787,-3.315,-2.865,-35.7918,1.035,-538.35,-19.0575,-18.315,-2.5875,261.1664,17.5875,151.0725,214.775,33.4425,-615.45,182.6374,-22.5375,-465.4425,-3.6421,-18.27,16.65,303.71,-47.1375,-0.51,58.8181,-5.9025,170.52,-63.9364
1753076632.4797711,0.49161943793296814,0.29542309045791626,-0.4561428129673004,89.66222279769188,41.797790160093754,-4.066252481919011,0,33.3225,73.7025,-42.3016,-4.305,-3.36,-20.0255,-78.885,-4.665,-95.2996,-70.3425,51.555,10.648,-78.12,3.5475,3.993,-64.1025,-3.2175,0.7502,83.4375,3.1575,-40.8617,109.23,-38.0025,-16.3108,73.4925,5.9475,-6.05,-3.2625,-86.31,-29.1247,161.7075,17.5725,57.9832,148.6425,-43.53,44.4312,73.005,1.5675,10.9505,14.2575,-1.0275,-66.55,73.6875,-25.29,-7.1027,150.285,16.335,18.4162,130.185,73.65,-17.6055,140.085,112.7625,-2.3716,168.1875,35.8725,59.895,155.8425,-1.35,60.6694,114.2625,2.5575,615.8779,-23.07,6.45,-6.05,106.7625,-2.61,-3.1339,9.6975,-2.43,-32.9604
1753076632.8432171,0.5291296243667603,0.3029754161834717,-0.42673459649086,87.7402482817975,28.887053246237468,-2.696331106758745,0,213.6225,74.6025,-34.3156,72.495,75.54,-35.5135,7.515,91.335,-95.0576,-5.8425,91.905,-67.276,-75.87,-0.6525,-65.703,-59.1525,-0.8175,-61.9278,81.0375,-73.6425,5.6023,-43.47,-38.7525,-1.7908,-3.4575,4.8975,-2.178,-25.1625,-55.71,-29.1247,150.6075,35.7225,4.0172,-0.1575,-4.83,-1.7908,-2.745,44.4675,10.9505,-4.9425,-1.0275,-1.694,-2.9625,-12.99,-38.0787,150.285,35.685,-66.7678,115.785,35.25,13.6125,-18.315,-2.5875,276.4124,-2.8125,-2.5275,-48.521,0.2925,13.05,194.2534,-41.5875,16.9575,0.2299,-22.92,-3.15,248.534,-47.1375,2.49,1.2221,-4.1025,85.17,1.8876
1753076633.2067125,0.5386280417442322,0.29296934604644775,-0.43997159600257874,87.17502286507542,30.1922773870979,-1.4258077190308893,0,189.3225,83.0025,-42.3016,86.895,-3.66,-31.6415,-78.885,-4.665,-2.3716,172.3575,94.755,3.388,-73.77,-1.2525,11.737,-64.2525,7.5825,0.5082,81.0375,-73.0425,-41.1037,128.43,-39.6525,45.6412,73.3425,4.8975,-4.114,-24.8625,10.29,33.3113,-2.9925,83.8725,-3.7268,167.9925,-45.93,-17.5208,20.055,75.6675,10.9505,167.8575,-1.0275,-64.614,0.7875,13.11,-7.1027,169.485,-2.565,-66.7678,130.335,115.65,104.3625,58.485,37.0125,-0.4356,149.5875,113.2725,59.895,225.2925,77.85,58.7334,188.6625,54.6075,120.5039,53.73,-0.45,148.83,183.2625,112.29,120.7701,224.4975,83.97,-63.9364
1753076633.5713418,0.48662006855010986,0.29731136560440063,-0.44539639353752136,89.08788518570859,39.091629234371645,-3.2054878387905044,0,108.0225,-3.3975,-42.3016,72.495,15.54,-25.8335,-1.935,33.735,-73.0356,151.9575,91.155,-90.024,84.63,-1.2525,-59.653,91.7475,74.9325,-48.3758,81.0375,-51.8925,-25.6157,186.03,-28.8525,-17.2788,82.9425,-62.4525,-6.05,51.3375,-76.41,-27.1887,75.6075,-2.2275,57.9832,225.4425,-45.93,59.9192,72.855,-3.5325,-43.2575,75.4575,-1.0275,-57.838,73.9875,15.51,-30.3347,150.285,16.335,-64.8318,135.135,35.55,104.6045,135.285,69.4125,-1.4036,148.8375,2.2725,-64.009,151.4925,1.05,-65.1706,112.0125,148.9575,507.4619,-21.87,-3.15,118.338,107.6625,169.89,120.7701,162.0975,-2.43,-48.2064
1753076633.9353676,0.5476932525634766,0.3069133758544922,-0.3396933972835541,86.0386344672859,17.321023422661746,-10.359949372292382,0,-43.4775,37.4025,-24.8776,-3.405,-3.66,-35.5135,-73.785,-4.665,-93.3636,76.3575,31.305,-37.51,-73.77,37.4475,-65.703,-54.6525,74.4825,-59.9918,-67.7625,13.3575,-54.6557,-41.97,-30.0525,-9.5348,-3.4575,-52.8525,-0.242,-25.4625,-83.91,-29.1247,-0.5925,-2.8275,104.4472,-0.1575,-36.33,-15.5848,-1.545,-2.7825,-4.5375,72.1575,-1.0275,-66.55,6.4875,-25.29,-38.0787,-3.015,-2.865,-65.3158,-37.215,-516.6,-19.5415,-18.015,-1.3875,315.1324,4.6875,152.8725,184.767,-4.5075,-596.55,198.1254,-41.7375,-465.4425,-3.1581,-22.77,1.8,311.454,-37.3875,-2.91,244.6741,-1.1025,189.57,-56.1924
1753076634.2992663,0.5347253680229187,0.3717472553253174,-0.5209325551986694,85.34810741974556,24.409407352734128,-10.518613357111185,0,184.6725,35.0025,-42.3016,-3.105,188.34,-33.3355,-76.485,15.735,102.1724,-41.2425,453.855,45.496,-78.57,469.7475,58.201,-63.9525,150.6825,62.9442,-72.5625,-54.2925,69.2483,-44.22,121.1475,-17.0368,-80.2575,-32.4525,-1.936,-24.2625,-86.31,-5.8927,1.8075,37.3725,5.7112,-4.9575,-7.53,59.9192,-3.645,-3.5325,-46.6455,-4.3425,37.9725,26.862,59.2875,19.11,-7.1027,25.485,41.535,-66.7678,-18.615,6.45,11.4345,20.085,-1.5375,28.8464,71.5875,-2.5275,-60.137,-5.1075,-1.2,-65.1706,49.4625,-4.6425,-2.6741,53.73,8.85,26.862,-42.3375,1.89,-3.1339,73.2975,35.97,-63.9364
1753076634.6632833,0.5364471077919006,0.2943041920661926,-0.4723968207836151,85.09916219899874,37.69125783123811,-7.228458999411637,0,126.9225,74.6025,11.9064,149.295,15.54,-35.2715,7.515,-4.665,-91.4276,99.7575,11.955,-93.896,75.03,18.0975,-65.703,-62.4525,20.7825,-54.1838,-72.5625,-64.0425,-50.7837,-25.17,-39.3525,91.1372,-80.2575,-62.4525,88.814,130.5375,-86.01,-27.6727,155.4075,7.3725,11.7612,157.0425,-26.43,-17.5208,-1.545,-3.5325,-41.3215,-4.7925,18.1725,-48.158,151.0875,-24.09,-37.5947,157.485,73.935,-4.8158,118.785,84.45,-19.0575,135.285,7.0125,5.3724,148.5375,-1.3275,-2.057,148.6425,0.0,29.6934,111.8625,-4.6425,120.7459,-23.07,-3.15,117.854,128.0625,94.29,-1.6819,147.6975,74.97,29.9596
1753076635.0275404,0.5131204724311829,0.2927941679954529,-0.431273490190506,87.8859490448077,33.36212900589155,-4.194425861223124,0,110.1225,-3.3975,-26.8136,149.295,-3.51,-35.5135,74.715,93.735,-59.9676,79.9575,91.905,-5.566,75.03,17.9475,31.097,89.3475,16.2825,15.7542,87.1875,3.7575,-48.8477,109.23,-17.7525,14.6652,73.3425,7.4475,24.926,63.3375,-86.16,1.8513,93.6075,-2.8275,-3.9688,149.8425,-45.93,-17.0368,92.055,-1.7325,10.9505,9.4575,18.1725,-3.63,76.8375,-20.49,31.6173,161.085,-2.865,-66.7678,-37.665,1.65,-4.0535,135.285,-2.5875,5.3724,148.3875,-2.5275,-64.009,187.6425,3.45,58.7334,150.7125,-4.6425,616.1199,15.33,-0.75,118.096,145.4625,13.29,128.7561,157.2975,-0.33,-60.0644
1753076635.391197,0.5055390000343323,0.29316580295562744,-0.42011263966560364,87.40525762880715,27.541909742673635,-2.59231557719069,0,185.7225,73.7025,-9.3896,-3.705,1.14,-18.0895,-54.885,-4.665,-62.8716,148.3575,4.755,-6.776,-78.57,37.1475,-3.267,-64.2525,73.5825,-61.4438,-67.7625,-35.2425,-56.5917,114.03,-39.6525,-17.2788,73.3425,-52.8525,-3.63,-24.8625,-76.71,1.8513,150.6075,-2.8275,-3.4848,-1.3575,-43.38,-9.7768,-3.945,1.2675,-50.5175,-0.1425,2.5725,5.324,150.4875,281.91,-35.1747,150.285,-2.865,-4.8158,115.785,1.65,-15.6695,20.685,2.2125,-2.3716,33.4875,-2.5275,-2.057,186.8925,94.65,-61.2986,150.4125,178.3575,503.5899,19.68,-3.15,13.31,147.2625,239.49,-3.1339,147.9975,81.87,-1.0164
1753076635.7554924,0.5019254684448242,0.29601532220840454,-0.429966002702713,89.08339029856917,25.697579047281703,0.4149859693627616,0,184.5225,73.4025,-34.5576,72.495,82.74,-35.5135,8.715,91.335,-95.2996,147.1575,73.155,-35.816,-78.27,-0.5025,-3.751,-61.8525,73.5825,-61.9278,-72.5625,-66.4425,5.6023,110.58,38.3475,52.4172,75.8925,4.7475,-6.05,-25.4625,297.69,-29.1247,-2.9925,400.3725,27.2492,-4.9575,-7.53,44.4312,-3.945,342.0675,-50.0335,-3.7425,428.5725,26.378,160.6875,283.11,-38.0787,150.435,74.535,-66.7678,118.485,227.25,19.1785,20.085,7.0125,-2.3716,44.1375,85.2225,-48.037,186.8925,95.1,-18.7066,155.0625,170.7075,492.4579,15.33,-3.15,1.694,145.4625,251.49,34.6181,147.6975,112.77,-38.7684
1753076636.1197975,0.5030894875526428,0.2976188659667969,-0.42995575070381165,88.6801526654798,25.892361468409,-0.256240036632108,0,189.9225,73.4025,-26.8136,72.495,73.14,-11.3135,-77.685,92.835,-95.2996,147.1575,107.955,-62.92,-78.57,3.5475,-65.219,-64.2525,93.3825,-54.1838,-71.9625,-66.4425,-54.4137,109.98,41.9475,19.5052,74.6925,4.7475,-5.808,-20.0625,297.99,32.8273,7.2075,390.7725,-3.9688,-3.7575,-5.13,45.3992,-2.745,-2.3325,-18.0895,0.1575,426.1725,20.57,154.0875,301.71,-36.1427,150.285,112.485,-35.7918,115.785,-3.15,-19.0575,24.885,21.4125,-2.3716,33.1875,112.6725,-33.033,186.8925,-0.45,-65.1706,150.2625,-4.3425,492.2159,15.93,-3.15,-6.05,145.0125,256.44,-2.1659,150.0975,-2.43,-27.1524
1753076636.4838955,0.5064620971679688,0.29234933853149414,-0.42319902777671814,88.83671102370194,25.411709392673245,0.10615223445161434,0,185.7225,77.0025,-38.4296,73.995,77.04,-34.0615,-0.885,79.335,-90.9436,147.1575,84.855,-68.728,-78.57,37.1475,-3.751,-64.2525,73.5825,-45.9558,-70.1625,-72.4425,-56.3497,110.43,37.1475,-17.2788,75.8925,4.8975,-1.694,-23.9625,300.09,1.8513,0.6075,390.7725,-3.9688,-2.5575,-36.33,44.4312,-3.645,347.4675,-35.0295,14.2575,423.9225,-4.598,160.6875,287.91,-37.8367,150.285,83.535,-66.7678,120.585,227.25,11.4345,22.185,-0.1875,-0.4356,52.5375,74.4225,-29.161,187.4925,104.25,-62.9926,150.2625,172.9575,491.9739,29.73,0.45,24.926,154.4625,265.89,2.6741,147.6975,86.37,-63.9364
1753076636.8488753,0.505501925945282,0.29384833574295044,-0.4235621988773346,88.72042546715836,25.785424050592372,-0.20583549537101883,0,184.5225,83.1525,-38.4296,72.495,82.74,-27.7695,-2.085,72.735,-95.2996,147.7575,70.755,-57.112,-78.42,-0.6525,-61.831,-61.8525,74.7825,-42.5678,-72.5625,-68.8425,-47.3957,109.23,85.1475,-16.7948,74.5425,-72.0525,17.182,-24.8625,298.59,32.8273,10.8075,381.1725,-3.4848,-4.9575,-45.93,44.4312,4.155,380.4675,13.1285,14.8575,423.7725,14.762,150.4875,-25.29,-26.4627,155.685,112.335,-32.8878,119.385,227.85,-19.0575,20.985,16.7625,-1.4036,33.1875,76.6725,-25.289,186.8925,94.65,-26.4506,151.4625,168.3075,495.1199,15.33,16.05,24.926,145.4625,248.49,31.7141,147.6975,83.97,-60.0644
1753076637.2141066,0.5073966383934021,0.2908298969268799,-0.41872403025627136,88.83962705503484,25.620446921374764,-0.1810873091108318,0,184.5225,83.0025,-10.8416,74.895,92.34,-35.5135,-78.885,74.535,-95.2996,148.5075,108.705,-68.728,-73.77,-1.2525,-65.219,-63.0525,73.8825,-46.1978,-72.5625,-53.8425,-55.3817,109.23,38.3475,21.4412,74.8425,23.9475,-4.84,-20.6625,307.29,33.0693,-2.9925,-2.8275,34.7512,-4.9575,-35.28,46.6092,-3.945,380.4675,-20.0255,-4.6425,382.9725,11.374,169.6875,281.91,-37.5947,152.685,75.735,-4.8158,125.385,266.25,11.4345,20.085,7.6125,-1.8876,43.9875,112.6725,-32.065,186.8925,-1.35,-34.1946,150.2625,177.7575,509.3979,20.13,6.45,24.926,147.2625,247.44,-3.1339,147.6975,83.97,-27.1524
1753076637.5781817,0.5021331310272217,0.2963552474975586,-0.43029966950416565,88.54084221632205,25.702492068585563,-0.17607438099667672,0,195.0225,92.6025,-34.3156,72.495,82.74,-29.2215,0.315,72.285,-95.2996,147.7575,79.155,-57.112,-78.57,37.1475,-65.219,-61.7025,73.5825,-46.1978,-71.3625,-72.4425,-41.1037,111.78,41.9475,-17.2788,74.0925,10.1475,9.438,-23.9625,297.69,32.8273,-2.9925,-2.6775,19.2632,-4.9575,-45.93,44.4312,-3.945,380.7675,-50.5175,15.4575,394.9725,-4.598,150.4875,281.91,-38.0787,150.435,75.735,-35.5498,119.385,227.25,11.4345,20.085,-0.1875,13.6004,33.1875,84.1725,-33.033,196.4925,80.85,5.4934,150.8625,168.1575,509.3979,16.53,6.9,-6.05,154.4625,251.49,-3.1339,147.6975,75.57,-63.9364
1753076637.9430165,0.5065253973007202,0.2919953465461731,-0.42102327942848206,88.81395314684761,25.667246416259584,-0.15967536938020324,1,184.5225,83.0025,-42.3016,72.495,82.74,-4.5375,-2.085,72.135,-95.2996,157.9575,110.355,-95.59,-74.97,-0.0525,-49.247,-52.2525,85.5825,-60.9598,-72.4125,-63.4425,-41.1037,110.13,39.5475,13.6972,74.5425,5.9475,-5.808,-20.6625,299.04,36.6993,1.8075,381.1725,27.0072,-4.9575,-7.53,44.4312,-3.945,351.6675,-18.0895,-1.3425,421.3725,26.862,169.6875,285.51,-38.0787,150.285,73.935,-66.7678,121.185,-0.15,15.3065,23.685,16.6125,-2.3716,36.1875,74.2725,-33.033,191.6925,80.25,-57.4266,111.8625,188.5575,491.9739,15.33,-0.45,-6.05,146.0625,246.69,4.6101,147.6975,79.17,-63.9364
1753076638.3071644,0.5073730945587158,0.2906203269958496,-0.4185391366481781,88.7289066537929,25.811358865087698,-0.3998247077710279,1,184.5225,73.4025,-42.3016,77.295,86.34,-35.0295,-2.085,110.835,-87.5556,150.1575,107.955,-67.518,-78.57,-1.2525,-65.219,-63.0525,83.1825,-54.1838,-72.2625,-63.7425,-55.6237,109.53,56.3475,13.6972,92.6925,4.7475,11.374,-24.8625,307.44,-25.0107,-2.2425,386.2725,-1.7908,14.2425,-45.63,44.4312,0.855,381.0675,-33.5775,-4.9425,430.0725,26.378,150.4875,281.91,-38.0787,150.435,84.135,-66.7678,115.785,236.85,11.9185,24.885,17.8125,5.3724,33.1875,74.2725,-33.033,189.2925,113.85,-65.1706,150.2625,177.7575,511.8179,15.33,7.2,9.438,144.8625,246.84,-3.1339,166.8975,-1.83,-32.9604
1753076638.6723397,0.5072521567344666,0.29156577587127686,-0.4206406772136688,90.56177147447859,27.240973877998677,0.3467967693669447,1,184.5225,83.0025,-42.3016,72.795,73.14,-27.7695,-78.885,111.135,-95.2996,147.1575,80.355,-68.486,-78.27,-1.1025,-65.703,-61.8525,83.1825,-46.4398,-72.5625,-64.0425,-56.1077,110.43,76.7475,-0.8228,92.5425,9.5475,26.862,-23.0625,300.09,-29.1247,-2.9925,385.9725,27.0072,-4.9575,-7.53,45.3992,10.455,380.4675,-19.7835,-4.9425,421.3725,11.858,150.4875,291.51,-36.1427,157.485,78.735,-64.8318,115.785,265.65,-19.0575,20.685,16.6125,-2.3716,33.1875,79.0725,-33.033,187.4925,85.05,-53.5546,159.8625,168.1575,539.6479,20.13,-3.0,-6.05,144.8625,246.69,-2.6499,147.6975,81.57,-47.4804
1753076639.0370817,0.5039859414100647,0.3011144995689392,-0.436746209859848,88.59703470042015,34.293529572306596,-0.2287601486427664,1,184.5225,78.2025,-42.3016,74.895,73.14,-33.3355,6.465,77.085,-93.3636,149.8575,79.305,-66.792,-78.57,2.1975,-54.087,-54.6525,74.7825,-59.9918,-61.7625,-67.6425,-55.1397,128.43,46.7475,14.6652,82.9425,-72.0525,-5.808,-23.0625,307.29,34.7633,19.2075,387.0225,28.9432,16.0425,-45.93,52.1752,15.855,385.8675,-51.0015,14.2575,427.3725,-4.598,150.4875,282.21,-38.0787,151.485,-2.415,-33.8558,115.785,236.85,21.1145,20.385,21.4125,-2.3716,37.9875,93.7725,-2.057,191.6925,-0.75,-49.6826,159.8625,168.1575,495.8459,34.53,-0.75,-5.082,149.6625,257.49,4.6101,147.6975,2.97,-62.9684
1753076639.4002602,0.5047380328178406,0.30669814348220825,-0.44046613574028015,83.84361213821812,35.803635054657114,0.7500337460659074,1,209.1225,-3.3975,-7.4536,72.495,82.74,-35.5135,17.115,75.135,-95.2996,166.3575,79.455,-60.984,-77.97,1.2975,-65.461,-43.2525,74.7825,-29.9838,-72.4125,3.3075,-56.5917,128.43,-39.6525,13.6972,92.5425,-71.6025,-4.84,-3.8625,-86.31,-29.1247,153.0075,-2.8275,60.4032,-4.8075,-45.93,-15.5848,-3.945,-3.0825,-35.5135,-3.7425,6.1725,-58.806,169.8375,-25.29,-7.1027,156.285,-2.865,-64.8318,125.385,-3.15,-19.5415,22.485,-2.5875,-0.4356,52.5375,-2.5275,-33.033,207.2925,8.25,-65.1706,150.4125,0.1575,491.9739,39.63,-0.75,9.438,154.6125,-2.91,-3.1339,171.6975,-2.43,-32.9604
1753076639.7645,0.47026583552360535,0.30944859981536865,-0.47173115611076355,97.04394504642906,51.776624736834854,9.601624076008997,1,30.9225,74.0025,-26.3296,72.495,-3.66,-12.2815,-1.485,43.935,-95.2996,166.6575,31.155,-99.704,-78.27,1.1475,-65.703,-63.9525,-3.2175,0.0242,23.4375,3.1575,-33.3597,109.23,40.1475,48.5452,75.7425,44.3475,25.168,128.1375,-86.01,-25.2527,-2.9925,16.6725,-3.4848,148.6425,-44.58,-17.2788,-3.345,-3.5325,-51.0015,-4.9425,1.3725,-58.806,-3.1125,-6.09,-14.8467,150.885,-2.265,-66.7678,116.085,83.25,-19.5415,135.285,-2.5875,5.3724,157.9875,-1.9275,63.767,148.4925,37.2,58.7334,111.8625,14.5575,631.3659,-13.47,1.8,13.31,-45.9375,-2.31,6.5461,-5.6025,21.57,-63.9364
1753076640.1272988,0.5100874304771423,0.29451900720596313,-0.3227730691432953,84.16605011804906,31.10730438802273,-13.45488515752731,1,107.7225,-3.3975,-26.3296,73.395,92.34,-35.5135,-2.085,0.135,-95.2996,13.0575,71.055,-83.974,-78.57,19.1475,-63.767,13.7475,6.3825,-61.9278,-71.3625,-73.3425,-56.5917,32.43,-39.6525,13.6972,150.1425,26.3475,-6.05,204.9375,-85.71,-29.1247,227.4075,-2.3775,5.4692,211.0425,-45.33,13.4552,-3.195,49.2675,16.7585,-4.9425,37.3725,-66.55,1.6875,41.91,-38.0787,-3.315,-2.865,-66.7678,-37.215,85.65,-19.2995,-17.415,76.9125,13.1164,9.7875,8.5725,-64.009,-5.1075,3.45,58.7334,-41.7375,-599.8425,-3.6421,3.63,-2.85,25.41,-47.1375,35.64,7.0301,-5.9025,151.17,-28.8464
1753076640.4921052,0.6133503317832947,0.2796183228492737,-0.36836621165275574,85.7854998226341,31.285003218229967,-3.7941198461673626,1,186.9225,-3.3975,-42.3016,163.695,103.74,189.0625,-37.485,73.185,-92.3956,149.5575,415.155,148.104,3.18,311.0475,65.945,-59.3025,84.3825,77.7062,-72.5625,-62.8425,67.3123,-43.77,114.5475,44.6732,-75.4575,82.7475,-6.05,-24.4125,86.49,-29.1247,-2.9925,155.5725,-3.0008,9.4425,107.97,-17.5208,-3.945,-3.5325,-20.0255,-0.1425,155.8725,-66.55,-2.5125,-25.29,-33.2387,-0.915,150.885,-66.2838,-37.815,-444.45,-11.7975,-18.315,152.2125,-2.1296,-5.2125,170.2725,-58.201,-4.8075,-1.35,-61.2986,-36.9375,-4.6425,-3.6421,58.53,-3.15,-5.808,-47.1375,-2.91,4.6101,70.8975,-2.43,-63.9364
1753076640.8551908,0.6021430492401123,0.3019596338272095,-0.4585651457309723,92.41579978071942,47.363830140026096,2.9527076968183343,1,126.9225,-3.3975,-11.3256,149.295,1.44,-35.2715,-52.485,-4.065,-2.3716,81.9075,-7.245,-99.704,84.63,-0.6525,-3.751,99.2475,3.9825,0.0242,-71.3625,-68.6925,-56.5917,-25.17,-34.8525,46.6092,-56.1075,-62.1525,-2.178,-6.2625,-86.31,32.8273,84.0075,74.2725,-3.0008,71.8425,-45.93,-17.0368,72.855,1.2675,14.8225,72.4575,1.3725,-66.066,4.2375,-25.29,23.8733,150.285,4.485,-4.3318,-28.215,16.05,17.2425,-13.515,16.7625,-1.4036,148.3875,21.1725,5.687,19.1925,-1.05,29.6934,-38.1375,33.7575,-3.1581,-23.07,-2.55,-6.05,-25.5375,-2.91,-2.1659,-1.1025,-2.43,-1.9844
1753076641.2181246,0.6215786933898926,0.2923271059989929,-0.5215940475463867,91.97889816518095,52.669512246113186,4.919142743553949,1,-45.8775,-3.2475,-26.8136,159.045,-3.66,-20.0255,93.915,-4.065,-85.6196,92.1075,-0.045,-6.292,75.03,1.2975,-3.751,98.9475,-3.2175,-61.9278,100.3875,-49.6425,-56.5917,-43.17,-34.8525,44.6732,-2.1075,-71.7525,61.952,61.2375,-9.51,-27.9147,-2.9925,-2.8275,69.5992,72.4425,30.87,44.9152,2.805,-3.3825,26.4385,71.8575,8.5725,-66.066,-2.5125,-10.89,23.8733,1.485,16.485,-4.3318,-35.415,-0.75,42.4105,-13.515,-2.5875,-1.4036,-5.2125,-2.5275,-0.121,-5.1075,-0.75,-3.2186,35.0625,-4.0425,-2.6741,-22.92,-3.15,-6.05,-47.1375,-2.91,-3.1339,-5.3025,-0.48,-1.0164
1753076641.5802605,0.5596129298210144,0.30888932943344116,-0.46981456875801086,89.93748334789714,51.01052400688936,2.1604470218369705,1,107.7225,-3.3975,19.6504,-4.305,-2.76,-35.2715,2.865,0.135,-95.2996,5.5575,-6.195,1.21,-71.07,8.3475,-57.475,-64.2525,-3.0675,-30.9518,6.6375,-68.8425,36.8203,32.73,-39.6525,45.1572,-3.4575,8.0475,-1.694,-25.4625,-9.51,33.3113,73.8075,74.2725,3.7752,-3.7575,-45.93,-17.5208,-3.945,73.2675,-39.3855,71.8575,8.5725,-4.598,73.9875,52.71,-22.3487,2.685,-2.415,5.8322,-37.815,-3.15,-19.5415,-15.915,37.0125,1.5004,4.9875,7.0725,0.363,-0.3075,-0.15,35.5014,-41.7375,43.3575,0.2299,130.83,35.85,9.922,111.2625,-0.51,12.3541,147.6975,-2.28,-63.9364
1753076641.9442933,0.46241191029548645,0.3298565745353699,-0.4409264624118805,95.72407013194731,52.80871770497913,5.450399166450091,1,30.9225,44.7525,-40.3656,-4.155,73.14,-35.5135,84.315,1.935,-56.5796,94.5075,69.855,-4.84,75.03,8.9475,-64.735,166.1475,1.5825,-53.9418,162.6375,-73.6425,-48.8477,187.23,56.3475,-16.7948,73.7925,4.7475,24.926,56.1375,-86.31,-29.1247,-2.9925,75.1725,29.9112,244.6425,-45.48,44.4312,72.855,73.2675,-47.1295,76.6575,-0.8775,-4.598,-2.8125,-25.29,-22.5907,83.085,16.485,-66.7678,-14.415,150.6,104.3625,1.035,151.1625,30.7824,18.7875,7.3725,62.799,-5.1075,18.3,58.7334,-39.3375,7.5075,491.9739,-23.07,-3.15,9.438,-36.9375,-2.31,124.6421,3.6975,36.27,-46.9964
